request_id,flow,push_cycle,pop_cycle,delay_cycles,dropped
1045,1,2908,2918,10,false
1046,1,2915,2924,9,false
1047,2,2915,3320,405,false
1048,3,2915,3326,411,false
1049,1,2922,2933,11,false
1050,1,2930,2939,9,false
1051,2,2930,3332,402,false
1052,3,2930,3335,405,false
1053,1,2938,2948,10,false
1054,1,2945,2954,9,false
1055,2,2945,3341,396,false
1056,3,2945,3347,402,false
1057,1,2952,2963,11,false
1058,1,2960,2969,9,false
1059,2,2960,3350,390,false
1060,3,2960,3356,396,false
1061,1,2968,2978,10,false
1062,1,2975,2984,9,false
1063,2,2975,3362,387,false
1064,3,2975,3365,390,false
1065,1,2982,2993,11,false
1066,1,2990,2999,9,false
1067,2,2990,3371,381,false
1068,3,2990,3377,387,false
1069,1,2998,3008,10,false
1070,1,3005,3014,9,false
1071,2,3005,3380,375,false
1072,3,3005,3386,381,false
1073,1,3012,3023,11,false
1074,1,3020,3029,9,false
1075,2,3020,3392,372,false
1076,3,3020,3395,375,false
1077,1,3028,3038,10,false
1078,1,3035,3044,9,false
1079,2,3035,3401,366,false
1080,3,3035,3407,372,false
1081,1,3042,3053,11,false
1082,1,3050,3059,9,false
1083,2,3050,3410,360,false
1084,3,3050,3416,366,false
1085,1,3058,3068,10,false
1086,1,3065,3074,9,false
1087,2,3065,3422,357,false
1088,3,3065,3425,360,false
1089,1,3072,3083,11,false
1090,1,3080,3089,9,false
1091,2,3080,3431,351,false
1092,3,3080,3437,357,false
1093,1,3088,3098,10,false
1094,1,3095,3104,9,false
1095,2,3095,3440,345,false
1096,3,3095,3446,351,false
1097,1,3102,3113,11,false
1098,1,3110,3119,9,false
1099,2,3110,3452,342,false
1100,3,3110,3455,345,false
1101,1,3118,3128,10,false
1102,1,3125,3134,9,false
1103,2,3125,3461,336,false
1104,3,3125,3467,342,false
1105,1,3132,3143,11,false
1106,1,3140,3149,9,false
1107,2,3140,3470,330,false
1108,3,3140,3476,336,false
1109,1,3148,3158,10,false
1110,1,3155,3164,9,false
1111,2,3155,3482,327,false
1112,3,3155,3485,330,false
1113,1,3162,3173,11,false
1114,1,3170,3179,9,false
1115,2,3170,3491,321,false
1116,3,3170,3497,327,false
1117,1,3178,3188,10,false
1118,1,3185,3194,9,false
1119,2,3185,3500,315,false
1120,3,3185,3506,321,false
1121,1,3192,3203,11,false
1122,1,3200,3209,9,false
1123,2,3200,3512,312,false
1124,3,3200,3515,315,false
1125,1,3208,3218,10,false
1126,1,3215,3224,9,false
1127,2,3215,3521,306,false
1128,3,3215,3527,312,false
1129,1,3222,3233,11,false
1130,1,3230,3239,9,false
1131,2,3230,3530,300,false
1132,3,3230,3536,306,false
1133,1,3238,3248,10,false
1134,1,3245,3254,9,false
1135,2,3245,3542,297,false
1136,3,3245,3545,300,false
1137,1,3252,3263,11,false
1138,1,3260,3269,9,false
1139,2,3260,3551,291,false
1140,3,3260,3557,297,false
1141,1,3268,3278,10,false
1142,1,3275,3284,9,false
1143,2,3275,3560,285,false
1144,3,3275,3566,291,false
1145,1,3282,3293,11,false
1146,1,3290,3299,9,false
1147,2,3290,3572,282,false
1148,3,3290,3575,285,false
1149,1,3298,3308,10,false
1150,1,3305,3314,9,false
1151,2,3305,3581,276,false
1152,3,3305,3587,282,false
1153,1,3312,3323,11,false
1154,1,3320,3329,9,false
1155,2,3320,3590,270,false
1156,3,3320,3596,276,false
1157,1,3328,3338,10,false
1158,1,3335,3344,9,false
1159,2,3335,3602,267,false
1160,3,3335,3605,270,false
1161,1,3342,3353,11,false
1162,1,3350,3359,9,false
1163,2,3350,3611,261,false
1164,3,3350,3617,267,false
1165,1,3358,3368,10,false
1166,1,3365,3374,9,false
1167,2,3365,3620,255,false
1168,3,3365,3626,261,false
1169,1,3372,3383,11,false
1170,1,3380,3389,9,false
1171,2,3380,3632,252,false
1172,3,3380,3635,255,false
1173,1,3388,3398,10,false
1174,1,3395,3404,9,false
1175,2,3395,3641,246,false
1176,3,3395,3647,252,false
1177,1,3402,3413,11,false
1178,1,3410,3419,9,false
1179,2,3410,3650,240,false
1180,3,3410,3656,246,false
1181,1,3418,3428,10,false
1182,1,3425,3434,9,false
1183,2,3425,3662,237,false
1184,3,3425,3665,240,false
1185,1,3432,3443,11,false
1186,1,3440,3449,9,false
1187,2,3440,3671,231,false
1188,3,3440,3677,237,false
1189,1,3448,3458,10,false
1190,1,3455,3464,9,false
1191,2,3455,3680,225,false
1192,3,3455,3686,231,false
1193,1,3462,3473,11,false
1194,1,3470,3479,9,false
1195,2,3470,3692,222,false
1196,3,3470,3695,225,false
1197,1,3478,3488,10,false
1198,1,3485,3494,9,false
1199,2,3485,3701,216,false
1200,3,3485,3707,222,false
1201,1,3492,3503,11,false
1202,1,3500,3509,9,false
1203,2,3500,3710,210,false
1204,3,3500,3716,216,false
1205,1,3508,3518,10,false
1206,1,3515,3524,9,false
1207,2,3515,3722,207,false
1208,3,3515,3725,210,false
1209,1,3522,3533,11,false
1210,1,3530,3539,9,false
1211,2,3530,3731,201,false
1212,3,3530,3737,207,false
1213,1,3538,3548,10,false
1214,1,3545,3554,9,false
1215,2,3545,3740,195,false
1216,3,3545,3746,201,false
1217,1,3552,3563,11,false
1218,1,3560,3569,9,false
1219,2,3560,3752,192,false
1220,3,3560,3755,195,false
1221,1,3568,3578,10,false
1222,1,3575,3584,9,false
1223,2,3575,3761,186,false
1224,3,3575,3767,192,false
1225,1,3582,3593,11,false
1226,1,3590,3599,9,false
1227,2,3590,3770,180,false
1228,3,3590,3776,186,false
1229,1,3598,3608,10,false
1230,1,3605,3614,9,false
1231,2,3605,3782,177,false
1232,3,3605,3785,180,false
1233,1,3612,3623,11,false
1234,1,3620,3629,9,false
1235,2,3620,3791,171,false
1236,3,3620,3797,177,false
1237,1,3628,3638,10,false
1238,1,3635,3644,9,false
1239,2,3635,3800,165,false
1240,3,3635,3806,171,false
1241,1,3642,3653,11,false
1242,1,3650,3659,9,false
1243,2,3650,3812,162,false
1244,3,3650,3815,165,false
1245,1,3658,3668,10,false
1246,1,3665,3674,9,false
1247,2,3665,3821,156,false
1248,3,3665,3827,162,false
1249,1,3672,3683,11,false
1250,1,3680,3689,9,false
1251,2,3680,3830,150,false
1252,3,3680,3836,156,false
1253,1,3688,3698,10,false
1254,1,3695,3704,9,false
1255,2,3695,3842,147,false
1256,3,3695,3845,150,false
1257,1,3702,3713,11,false
1258,1,3710,3719,9,false
1259,2,3710,3851,141,false
1260,3,3710,3857,147,false
1261,1,3718,3728,10,false
1262,1,3725,3734,9,false
1263,2,3725,3860,135,false
1264,3,3725,3866,141,false
1265,1,3732,3743,11,false
1266,1,3740,3749,9,false
1267,2,3740,3872,132,false
1268,3,3740,3875,135,false
1269,1,3748,3758,10,false
1270,1,3755,3764,9,false
1271,2,3755,3881,126,false
1272,3,3755,3887,132,false
1273,1,3762,3773,11,false
1274,1,3770,3779,9,false
1275,2,3770,3890,120,false
1276,3,3770,3896,126,false
1277,1,3778,3788,10,false
1278,1,3785,3794,9,false
1279,2,3785,3902,117,false
1280,3,3785,3905,120,false
1281,1,3792,3803,11,false
1282,1,3800,3809,9,false
1283,2,3800,3911,111,false
1284,3,3800,3917,117,false
1285,1,3808,3818,10,false
1286,1,3815,3824,9,false
1287,2,3815,3920,105,false
1288,3,3815,3926,111,false
1289,1,3822,3833,11,false
1290,1,3830,3839,9,false
1291,2,3830,3932,102,false
1292,3,3830,3935,105,false
1293,1,3838,3848,10,false
1294,1,3845,3854,9,false
1295,2,3845,3941,96,false
1296,3,3845,3947,102,false
1297,1,3852,3863,11,false
1298,1,3860,3869,9,false
1299,2,3860,3950,90,false
1300,3,3860,3956,96,false
1301,1,3868,3878,10,false
1302,1,3875,3884,9,false
1303,2,3875,3962,87,false
1304,3,3875,3965,90,false
1305,1,3882,3893,11,false
1306,1,3890,3899,9,false
1307,2,3890,3971,81,false
1308,3,3890,3977,87,false
1309,1,3898,3908,10,false
1310,1,3905,3914,9,false
1311,2,3905,3980,75,false
1312,3,3905,3986,81,false
1313,1,3912,3923,11,false
1314,1,3920,3929,9,false
1315,2,3920,3992,72,false
1316,3,3920,3995,75,false
1317,1,3928,3938,10,false
1318,1,3935,3944,9,false
1319,2,3935,4001,66,false
1320,3,3935,4007,72,false
1321,1,3942,3953,11,false
1322,1,3950,3959,9,false
1323,2,3950,4010,60,false
1324,3,3950,4016,66,false
1325,1,3958,3968,10,false
1326,1,3965,3974,9,false
1327,2,3965,4022,57,false
1328,3,3965,4025,60,false
1329,1,3972,3983,11,false
1330,1,3980,3989,9,false
1331,2,3980,4031,51,false
1332,3,3980,4037,57,false
1333,1,3988,3998,10,false
1334,1,3995,4004,9,false
1335,2,3995,4040,45,false
1336,3,3995,4046,51,false
1337,1,4002,4013,11,false
1338,1,4010,4019,9,false
1339,2,4010,4052,42,false
1340,3,4010,4055,45,false
1341,1,4018,4028,10,false
1342,1,4025,4034,9,false
1343,2,4025,4061,36,false
1344,3,4025,4067,42,false
1345,1,4032,4043,11,false
1346,1,4040,4049,9,false
1347,2,4040,4070,30,false
1348,3,4040,4081,41,false
1349,1,4048,4058,10,false
1350,1,4055,4064,9,false
1351,2,4055,4085,30,false
1352,3,4055,4096,41,false
1353,1,4062,4073,11,false
1354,1,4070,4078,8,false
1355,2,4070,4100,30,false
1356,3,4070,4111,41,false
1357,1,4078,4088,10,false
1358,1,4085,4093,8,false
1359,2,4085,4115,30,false
1360,3,4085,4126,41,false
1361,1,4092,4103,11,false
1362,1,4100,4108,8,false
1363,2,4100,4130,30,false
1364,3,4100,4141,41,false
1365,1,4108,4118,10,false
1366,1,4115,4123,8,false
1367,2,4115,4145,30,false
1368,3,4115,4156,41,false
1369,1,4122,4133,11,false
1370,1,4130,4138,8,false
1371,2,4130,4160,30,false
1372,3,4130,4171,41,false
1373,1,4138,4148,10,false
1374,1,4145,4153,8,false
1375,2,4145,4175,30,false
1376,3,4145,4186,41,false
1377,1,4152,4163,11,false
1378,1,4160,4168,8,false
1379,2,4160,4190,30,false
1380,3,4160,4201,41,false
1381,1,4168,4178,10,false
1382,1,4175,4183,8,false
1383,2,4175,4205,30,false
1384,3,4175,4216,41,false
1385,1,4182,4193,11,false
1386,1,4190,4198,8,false
1387,2,4190,4220,30,false
1388,3,4190,4231,41,false
1389,1,4198,4208,10,false
1390,1,4205,4213,8,false
1391,2,4205,4235,30,false
1392,3,4205,4246,41,false
1393,1,4212,4223,11,false
1394,1,4220,4228,8,false
1395,2,4220,4250,30,false
1396,3,4220,4261,41,false
1397,1,4228,4238,10,false
1398,1,4235,4243,8,false
1399,2,4235,4265,30,false
1400,3,4235,4276,41,false
1401,1,4242,4253,11,false
1402,1,4250,4258,8,false
1403,2,4250,4280,30,false
1404,3,4250,4291,41,false
1405,1,4258,4268,10,false
1406,1,4265,4273,8,false
1407,2,4265,4295,30,false
1408,3,4265,4306,41,false
1409,1,4272,4283,11,false
1410,1,4280,4288,8,false
1411,2,4280,4310,30,false
1412,3,4280,4321,41,false
1413,1,4288,4298,10,false
1414,1,4295,4303,8,false
1415,2,4295,4325,30,false
1416,3,4295,4336,41,false
1417,1,4302,4313,11,false
1418,1,4310,4318,8,false
1419,2,4310,4340,30,false
1420,3,4310,4351,41,false
1421,1,4318,4328,10,false
1422,1,4325,4333,8,false
1423,2,4325,4355,30,false
1424,3,4325,4366,41,false
1425,1,4332,4343,11,false
1426,1,4340,4348,8,false
1427,2,4340,4370,30,false
1428,3,4340,4381,41,false
1429,1,4348,4358,10,false
1430,1,4355,4363,8,false
1431,2,4355,4385,30,false
1432,3,4355,4396,41,false
1433,1,4362,4373,11,false
1434,1,4370,4378,8,false
1435,2,4370,4400,30,false
1436,3,4370,4411,41,false
1437,1,4378,4388,10,false
1438,1,4385,4393,8,false
1439,2,4385,4415,30,false
1440,3,4385,4426,41,false
1441,1,4392,4403,11,false
1442,1,4400,4408,8,false
1443,2,4400,4430,30,false
1444,3,4400,4441,41,false
1445,1,4408,4418,10,false
1446,1,4415,4423,8,false
1447,2,4415,4445,30,false
1448,3,4415,4456,41,false
1449,1,4422,4433,11,false
1450,1,4430,4438,8,false
1451,2,4430,4460,30,false
1452,3,4430,4471,41,false
1453,1,4438,4448,10,false
1454,1,4445,4453,8,false
1455,2,4445,4475,30,false
1456,3,4445,4486,41,false
1457,1,4452,4463,11,false
1458,1,4460,4468,8,false
1459,2,4460,4490,30,false
1460,3,4460,4501,41,false
1461,1,4468,4478,10,false
1462,1,4475,4483,8,false
1463,2,4475,4505,30,false
1464,3,4475,4516,41,false
1465,1,4482,4493,11,false
1466,1,4490,4498,8,false
1467,2,4490,4520,30,false
1468,3,4490,4531,41,false
1469,1,4498,4508,10,false
1470,1,4505,4513,8,false
1471,2,4505,4535,30,false
1472,3,4505,4546,41,false
1473,1,4512,4523,11,false
1474,1,4520,4528,8,false
1475,2,4520,4550,30,false
1476,3,4520,4561,41,false
1477,1,4528,4538,10,false
1478,1,4535,4543,8,false
1479,2,4535,4565,30,false
1480,3,4535,4576,41,false
1481,1,4542,4553,11,false
1482,1,4550,4558,8,false
1483,2,4550,4580,30,false
1484,3,4550,4591,41,false
1485,1,4558,4568,10,false
1486,1,4565,4573,8,false
1487,2,4565,4595,30,false
1488,3,4565,4606,41,false
1489,1,4572,4583,11,false
1490,1,4580,4588,8,false
1491,2,4580,4610,30,false
1492,3,4580,4621,41,false
1493,1,4588,4598,10,false
1494,1,4595,4603,8,false
1495,2,4595,4625,30,false
1496,3,4595,4636,41,false
1497,1,4602,4613,11,false
1498,1,4610,4618,8,false
1499,2,4610,4640,30,false
1500,3,4610,4651,41,false
1501,1,4618,4628,10,false
1502,1,4625,4633,8,false
1503,2,4625,4655,30,false
1504,3,4625,4666,41,false
1505,1,4632,4643,11,false
1506,1,4640,4648,8,false
1507,2,4640,4670,30,false
1508,3,4640,4681,41,false
1509,1,4648,4658,10,false
1510,1,4655,4663,8,false
1511,2,4655,4685,30,false
1512,3,4655,4696,41,false
1513,1,4662,4673,11,false
1514,1,4670,4678,8,false
1515,2,4670,4700,30,false
1516,3,4670,4711,41,false
1517,1,4678,4688,10,false
1518,1,4685,4693,8,false
1519,2,4685,4715,30,false
1520,3,4685,4726,41,false
1521,1,4692,4703,11,false
1522,1,4700,4708,8,false
1523,2,4700,4730,30,false
1524,3,4700,4741,41,false
1525,1,4708,4718,10,false
1526,1,4715,4723,8,false
1527,2,4715,4745,30,false
1528,3,4715,4756,41,false
1529,1,4722,4733,11,false
1530,1,4730,4738,8,false
1531,2,4730,4760,30,false
1532,3,4730,4771,41,false
1533,1,4738,4748,10,false
1534,1,4745,4753,8,false
1535,2,4745,4775,30,false
1536,3,4745,4786,41,false
1537,1,4752,4763,11,false
1538,1,4760,4768,8,false
1539,2,4760,4790,30,false
1540,3,4760,4801,41,false
1541,1,4768,4778,10,false
1542,1,4775,4783,8,false
1543,2,4775,4805,30,false
1544,3,4775,4816,41,false
1545,1,4782,4793,11,false
1546,1,4790,4798,8,false
1547,2,4790,4820,30,false
1548,3,4790,4831,41,false
1549,1,4798,4808,10,false
1550,1,4805,4813,8,false
1551,2,4805,4835,30,false
1552,3,4805,4846,41,false
1553,1,4812,4823,11,false
1554,1,4820,4828,8,false
1555,2,4820,4850,30,false
1556,3,4820,4861,41,false
1557,1,4828,4838,10,false
1558,1,4835,4843,8,false
1559,2,4835,4865,30,false
1560,3,4835,4876,41,false
1561,1,4842,4853,11,false
1562,1,4850,4858,8,false
1563,2,4850,4880,30,false
1564,3,4850,4891,41,false
1565,1,4858,4868,10,false
1566,1,4865,4873,8,false
1567,2,4865,4895,30,false
1568,3,4865,4906,41,false
1569,1,4872,4883,11,false
1570,1,4880,4888,8,false
1571,2,4880,4910,30,false
1572,3,4880,4921,41,false
1573,1,4888,4898,10,false
1574,1,4895,4903,8,false
1575,2,4895,4925,30,false
1576,3,4895,4936,41,false
1577,1,4902,4913,11,false
1578,1,4910,4918,8,false
1579,2,4910,4940,30,false
1580,3,4910,4951,41,false
1581,1,4918,4928,10,false
1582,1,4925,4933,8,false
1583,2,4925,4955,30,false
1584,3,4925,4966,41,false
1585,1,4932,4943,11,false
1586,1,4940,4948,8,false
1587,2,4940,4970,30,false
1588,3,4940,4981,41,false
1589,1,4948,4958,10,false
1590,1,4955,4963,8,false
1591,2,4955,4985,30,false
1592,3,4955,4996,41,false
1593,1,4962,4973,11,false
1594,1,4970,4978,8,false
1595,2,4970,5000,30,false
1596,3,4970,5011,41,false
1597,1,4978,4988,10,false
1598,1,4985,4993,8,false
1599,2,4985,5015,30,false
1600,3,4985,5026,41,false
1601,1,4992,5003,11,false
1602,1,5000,5008,8,false
1603,2,5000,5030,30,false
1604,3,5000,5041,41,false
1605,1,5008,5018,10,false
1606,1,5015,5023,8,false
1607,2,5015,5045,30,false
1608,3,5015,5056,41,false
1609,1,5022,5033,11,false
1610,1,5030,5038,8,false
1611,2,5030,5060,30,false
1612,3,5030,5071,41,false
1613,1,5038,5048,10,false
1614,1,5045,5053,8,false
1615,2,5045,5075,30,false
1616,3,5045,5086,41,false
1617,1,5052,5063,11,false
1618,1,5060,5068,8,false
1619,2,5060,5090,30,false
1620,3,5060,5101,41,false
1621,1,5068,5078,10,false
1622,1,5075,5083,8,false
1623,2,5075,5105,30,false
1624,3,5075,5116,41,false
1625,1,5082,5093,11,false
1626,1,5090,5098,8,false
1627,2,5090,5120,30,false
1628,3,5090,5131,41,false
1629,1,5098,5108,10,false
1630,1,5105,5113,8,false
1631,2,5105,5135,30,false
1632,3,5105,5146,41,false
1633,1,5112,5123,11,false
1634,1,5120,5128,8,false
1635,2,5120,5150,30,false
1636,3,5120,5161,41,false
1637,1,5128,5138,10,false
1638,1,5135,5143,8,false
1639,2,5135,5165,30,false
1640,3,5135,5176,41,false
1641,1,5142,5153,11,false
1642,1,5150,5158,8,false
1643,2,5150,5180,30,false
1644,3,5150,5191,41,false
1645,1,5158,5168,10,false
1646,1,5165,5173,8,false
1647,2,5165,5195,30,false
1648,3,5165,5206,41,false
1649,1,5172,5183,11,false
1650,1,5180,5188,8,false
1651,2,5180,5210,30,false
1652,3,5180,5221,41,false
1653,1,5188,5198,10,false
1654,1,5195,5203,8,false
1655,2,5195,5225,30,false
1656,3,5195,5236,41,false
1657,1,5202,5213,11,false
1658,1,5210,5218,8,false
1659,2,5210,5240,30,false
1660,3,5210,5251,41,false
1661,1,5218,5228,10,false
1662,1,5225,5233,8,false
1663,2,5225,5255,30,false
1664,3,5225,5266,41,false
1665,1,5232,5243,11,false
1666,1,5240,5248,8,false
1667,2,5240,5270,30,false
1668,3,5240,5281,41,false
1669,1,5248,5258,10,false
1670,1,5255,5263,8,false
1671,2,5255,5285,30,false
1672,3,5255,5296,41,false
1673,1,5262,5273,11,false
1674,1,5270,5278,8,false
1675,2,5270,5300,30,false
1676,3,5270,5311,41,false
1677,1,5278,5288,10,false
1678,1,5285,5293,8,false
1679,2,5285,5315,30,false
1680,3,5285,5326,41,false
1681,1,5292,5303,11,false
1682,1,5300,5308,8,false
1683,2,5300,5330,30,false
1684,3,5300,5341,41,false
1685,1,5308,5318,10,false
1686,1,5315,5323,8,false
1687,2,5315,5345,30,false
1688,3,5315,5356,41,false
1689,1,5322,5333,11,false
1690,1,5330,5338,8,false
1691,2,5330,5360,30,false
1692,3,5330,5371,41,false
1693,1,5338,5348,10,false
1694,1,5345,5353,8,false
1695,2,5345,5375,30,false
1696,3,5345,5386,41,false
1697,1,5352,5363,11,false
1698,1,5360,5368,8,false
1699,2,5360,5390,30,false
1700,3,5360,5401,41,false
1701,1,5368,5378,10,false
1702,1,5375,5383,8,false
1703,2,5375,5405,30,false
1704,3,5375,5416,41,false
1705,1,5382,5393,11,false
1706,1,5390,5398,8,false
1707,2,5390,5420,30,false
1708,3,5390,5431,41,false
1709,1,5398,5408,10,false
1710,1,5405,5413,8,false
1711,2,5405,5435,30,false
1712,3,5405,5446,41,false
1713,1,5412,5423,11,false
1714,1,5420,5428,8,false
1715,2,5420,5450,30,false
1716,3,5420,5461,41,false
1717,1,5428,5438,10,false
1718,1,5435,5443,8,false
1719,2,5435,5465,30,false
1720,3,5435,5476,41,false
1721,1,5442,5453,11,false
1722,1,5450,5458,8,false
1723,2,5450,5480,30,false
1724,3,5450,5491,41,false
1725,1,5458,5468,10,false
1726,1,5465,5473,8,false
1727,2,5465,5495,30,false
1728,3,5465,5506,41,false
1729,1,5472,5483,11,false
1730,1,5480,5488,8,false
1731,2,5480,5510,30,false
1732,3,5480,5521,41,false
1733,1,5488,5498,10,false
1734,1,5495,5503,8,false
1735,2,5495,5525,30,false
1736,3,5495,5536,41,false
1737,1,5502,5513,11,false
1738,1,5510,5518,8,false
1739,2,5510,5540,30,false
1740,3,5510,5551,41,false
1741,1,5518,5528,10,false
1742,1,5525,5533,8,false
1743,2,5525,5555,30,false
1744,3,5525,5566,41,false
1745,1,5532,5543,11,false
1746,1,5540,5548,8,false
1747,2,5540,5570,30,false
1748,3,5540,5581,41,false
1749,1,5548,5558,10,false
1750,1,5555,5563,8,false
1751,2,5555,5585,30,false
1752,3,5555,5596,41,false
1753,1,5562,5573,11,false
1754,1,5570,5578,8,false
1755,2,5570,5600,30,false
1756,3,5570,5611,41,false
1757,1,5578,5588,10,false
1758,1,5585,5593,8,false
1759,2,5585,5615,30,false
1760,3,5585,5626,41,false
1761,1,5592,5603,11,false
1762,1,5600,5608,8,false
1763,2,5600,5630,30,false
1764,3,5600,5641,41,false
1765,1,5608,5618,10,false
1766,1,5615,5623,8,false
1767,2,5615,5645,30,false
1768,3,5615,5656,41,false
1769,1,5622,5633,11,false
1770,1,5630,5638,8,false
1771,2,5630,5660,30,false
1772,3,5630,5671,41,false
1773,1,5638,5648,10,false
1774,1,5645,5653,8,false
1775,2,5645,5675,30,false
1776,3,5645,5686,41,false
1777,1,5652,5663,11,false
1778,1,5660,5668,8,false
1779,2,5660,5690,30,false
1780,3,5660,5701,41,false
1781,1,5668,5678,10,false
1782,1,5675,5683,8,false
1783,2,5675,5705,30,false
1784,3,5675,5716,41,false
1785,1,5682,5693,11,false
1786,1,5690,5698,8,false
1787,2,5690,5720,30,false
1788,3,5690,5731,41,false
1789,1,5698,5708,10,false
1790,1,5705,5713,8,false
1791,2,5705,5735,30,false
1792,3,5705,5746,41,false
1793,1,5712,5723,11,false
1794,1,5720,5728,8,false
1795,2,5720,5750,30,false
1796,3,5720,5761,41,false
1797,1,5728,5738,10,false
1798,1,5735,5743,8,false
1799,2,5735,5765,30,false
1800,3,5735,5776,41,false
1801,1,5742,5753,11,false
1802,1,5750,5758,8,false
1803,2,5750,5780,30,false
1804,3,5750,5791,41,false
1805,1,5758,5768,10,false
1806,1,5765,5773,8,false
1807,2,5765,5795,30,false
1808,3,5765,5806,41,false
1809,1,5772,5783,11,false
1810,1,5780,5788,8,false
1811,2,5780,5810,30,false
1812,3,5780,5821,41,false
1813,1,5788,5798,10,false
1814,1,5795,5803,8,false
1815,2,5795,5825,30,false
1816,3,5795,5836,41,false
1817,1,5802,5813,11,false
1818,1,5810,5818,8,false
1819,2,5810,5840,30,false
1820,3,5810,5851,41,false
1821,1,5818,5828,10,false
1822,1,5825,5833,8,false
1823,2,5825,5855,30,false
1824,3,5825,5866,41,false
1825,1,5832,5843,11,false
1826,1,5840,5848,8,false
1827,2,5840,5870,30,false
1828,3,5840,5881,41,false
1829,1,5848,5858,10,false
1830,1,5855,5863,8,false
1831,2,5855,5885,30,false
1832,3,5855,5896,41,false
1833,1,5862,5873,11,false
1834,1,5870,5878,8,false
1835,2,5870,5900,30,false
1836,3,5870,5911,41,false
1837,1,5878,5888,10,false
1838,1,5885,5893,8,false
1839,2,5885,5915,30,false
1840,3,5885,5926,41,false
1841,1,5892,5903,11,false
1842,1,5900,5908,8,false
1843,2,5900,5930,30,false
1844,3,5900,5941,41,false
1845,1,5908,5918,10,false
1846,1,5915,5923,8,false
1847,2,5915,5945,30,false
1848,3,5915,5956,41,false
1849,1,5922,5933,11,false
1850,1,5930,5938,8,false
1851,2,5930,5960,30,false
1852,3,5930,5971,41,false
1853,1,5938,5948,10,false
1854,1,5945,5953,8,false
1855,2,5945,5975,30,false
1856,3,5945,5986,41,false
1857,1,5952,5963,11,false
1858,1,5960,5968,8,false
1859,2,5960,5990,30,false
1860,3,5960,6001,41,false
1861,1,5968,5978,10,false
1862,1,5975,5983,8,false
1863,2,5975,6005,30,false
1864,3,5975,6016,41,false
1865,1,5982,5993,11,false
1866,1,5990,5998,8,false
1867,2,5990,6020,30,false
1868,3,5990,6031,41,false
1869,1,5998,6008,10,false
1870,1,6005,6013,8,false
1871,2,6005,6035,30,false
1872,3,6005,6046,41,false
1873,1,6012,6023,11,false
1874,1,6020,6028,8,false
1875,2,6020,6050,30,false
1876,3,6020,6061,41,false
1877,1,6028,6038,10,false
1878,1,6035,6043,8,false
1879,2,6035,6065,30,false
1880,3,6035,6076,41,false
1881,1,6042,6053,11,false
1882,1,6050,6058,8,false
1883,2,6050,6080,30,false
1884,3,6050,6091,41,false
1885,1,6058,6068,10,false
1886,1,6065,6073,8,false
1887,2,6065,6095,30,false
1888,3,6065,6106,41,false
1889,1,6072,6083,11,false
1890,1,6080,6088,8,false
1891,2,6080,6110,30,false
1892,3,6080,6121,41,false
1893,1,6088,6098,10,false
1894,1,6095,6103,8,false
1895,2,6095,6125,30,false
1896,3,6095,6136,41,false
1897,1,6102,6113,11,false
1898,1,6110,6118,8,false
1899,2,6110,6140,30,false
1900,3,6110,6151,41,false
1901,1,6118,6128,10,false
1902,1,6125,6133,8,false
1903,2,6125,6155,30,false
1904,3,6125,6166,41,false
1905,1,6132,6143,11,false
1906,1,6140,6148,8,false
1907,2,6140,6170,30,false
1908,3,6140,6181,41,false
1909,1,6148,6158,10,false
1910,1,6155,6163,8,false
1911,2,6155,6185,30,false
1912,3,6155,6196,41,false
1913,1,6162,6173,11,false
1914,1,6170,6178,8,false
1915,2,6170,6200,30,false
1916,3,6170,6211,41,false
1917,1,6178,6188,10,false
1918,1,6185,6193,8,false
1919,2,6185,6215,30,false
1920,3,6185,6226,41,false
1921,1,6192,6203,11,false
1922,1,6200,6208,8,false
1923,2,6200,6230,30,false
1924,3,6200,6241,41,false
1925,1,6208,6218,10,false
1926,1,6215,6223,8,false
1927,2,6215,6245,30,false
1928,3,6215,6256,41,false
1929,1,6222,6233,11,false
1930,1,6230,6238,8,false
1931,2,6230,6260,30,false
1932,3,6230,6271,41,false
1933,1,6238,6248,10,false
1934,1,6245,6253,8,false
1935,2,6245,6275,30,false
1936,3,6245,6286,41,false
1937,1,6252,6263,11,false
1938,1,6260,6268,8,false
1939,2,6260,6290,30,false
1940,3,6260,6301,41,false
1941,1,6268,6278,10,false
1942,1,6275,6283,8,false
1943,2,6275,6305,30,false
1944,3,6275,6316,41,false
1945,1,6282,6293,11,false
1946,1,6290,6298,8,false
1947,2,6290,6320,30,false
1948,3,6290,6331,41,false
1949,1,6298,6308,10,false
1950,1,6305,6313,8,false
1951,2,6305,6335,30,false
1952,3,6305,6346,41,false
1953,1,6312,6323,11,false
1954,1,6320,6328,8,false
1955,2,6320,6350,30,false
1956,3,6320,6361,41,false
1957,1,6328,6338,10,false
1958,1,6335,6343,8,false
1959,2,6335,6365,30,false
1960,3,6335,6376,41,false
1961,1,6342,6353,11,false
1962,1,6350,6358,8,false
1963,2,6350,6380,30,false
1964,3,6350,6391,41,false
1965,1,6358,6368,10,false
1966,1,6365,6373,8,false
1967,2,6365,6395,30,false
1968,3,6365,6406,41,false
1969,1,6372,6383,11,false
1970,1,6380,6388,8,false
1971,2,6380,6410,30,false
1972,3,6380,6421,41,false
1973,1,6388,6398,10,false
1974,1,6395,6403,8,false
1975,2,6395,6425,30,false
